Sale No.,Sale Date,Area Block,Lease No.,Region,Bid Order,Total Bid,MROV,Sortname,% Share,Net Bid,Block Max WD (ft),Status,Primary Term,Bid System Code,Royalty Rate,Init. Acres
251,8/15/2018,KC815,G36472,C,1,619880,880000,"ANADARKO US OFFSHORE LLC",100,619880,6797,PRIMRY,10,R23,18.75,5760
251,8/15/2018,WR504,G36473,C,1,701988,2400000,"SHELL OFFSHORE INC.",100,701988,7108,REJECT,10,R23,18.75,5760
251,8/15/2018,WR544,G36474,C,1,851234,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",50,425617,7164,PRIMRY,10,R23,18.75,5760
251,8/15/2018,WR544,G36474,C,1,851234,576000,"HOUSTON ENERGY LP",50,425617,7164,PRIMRY,10,R23,18.75,5760
251,8/15/2018,WR925,G36475,C,1,3602880,4000000,"ANADARKO US OFFSHORE LLC",100,3602880,8699,PRIMRY,10,R23,18.75,5760
251,8/15/2018,GC480,G36442,C,1,1753014,576000,"BP EXPLORATION & PRODUCTION INC",100,1753014,4232,PRIMRY,7,R22,18.75,5760
251,8/15/2018,GC481,G36443,C,1,1509784,459200,"HESS CORPORATION",100,1509784,4258,PRIMRY,7,R22,18.75,4591.87
251,8/15/2018,GC492,G36444,C,1,1127000,576000,"ECOPETROL AMERICA INC",100,1127000,3881,PRIMRY,7,R22,18.75,5760
251,8/15/2018,GC510,G36445,C,1,584999,576000,"STATOIL GULF OF MEXICO LLC",50,292499.5,4438,PRIMRY,7,R22,18.75,5760
251,8/15/2018,GC510,G36445,C,1,584999,576000,"HESS CORPORATION",50,292499.5,4438,PRIMRY,7,R22,18.75,5760
251,8/15/2018,GC686,G36446,C,1,589784,576000,"HESS CORPORATION",100,589784,4884,PRIMRY,7,R22,18.75,5760
251,8/15/2018,GC852,G36447,C,1,899213,576000,"DEEP GULF ENERGY III LLC",18,161858.34,5763,PRIMRY,10,R23,18.75,5760
251,8/15/2018,GC852,G36447,C,1,899213,576000,"RED WILLOW OFFSHORE LLC",25,224803.25,5763,PRIMRY,10,R23,18.75,5760
251,8/15/2018,GC852,G36447,C,1,899213,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",40,359685.2,5763,PRIMRY,10,R23,18.75,5760
251,8/15/2018,GC852,G36447,C,1,899213,576000,"HOUSTON ENERGY LP",17,152866.21,5763,PRIMRY,10,R23,18.75,5760
251,8/15/2018,AT010,G36448,C,1,603014,576000,"BP EXPLORATION & PRODUCTION INC",100,603014,3812,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT047,G36449,C,1,603014,576000,"BP EXPLORATION & PRODUCTION INC",100,603014,3287,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT235,G36450,C,1,701776,576000,"STATOIL GULF OF MEXICO LLC",100,701776,5039,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT236,G36451,C,1,701776,576000,"STATOIL GULF OF MEXICO LLC",100,701776,5078,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT354,G36452,C,1,627840,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",50,313920,3720,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT354,G36452,C,1,627840,576000,"CL&F OFFSHORE LLC",12.5,78480,3720,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT354,G36452,C,1,627840,576000,"RED WILLOW OFFSHORE LLC",12.5,78480,3720,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT354,G36452,C,1,627840,576000,"HOUSTON ENERGY LP",25,156960,3720,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT398,G36453,C,1,708000,576000,"ENVEN ENERGY VENTURES LLC",100,708000,4061,PRIMRY,7,R22,18.75,5760
251,8/15/2018,AT444,G36454,C,1,604000,576000,"ENVEN ENERGY VENTURES LLC",100,604000,4766,PRIMRY,7,R22,18.75,5760
251,8/15/2018,LL013,G36455,C,1,1353880,576000,"EXXON MOBIL CORPORATION",100,1353880,9457,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL014,G36456,C,1,1205880,576000,"EXXON MOBIL CORPORATION",100,1205880,9483,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL015,G36457,C,1,1353880,576000,"EXXON MOBIL CORPORATION",100,1353880,9453,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL056,G36458,C,1,953880,576000,"EXXON MOBIL CORPORATION",100,953880,9437,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL058,G36459,C,1,1353880,576000,"EXXON MOBIL CORPORATION",100,1353880,9516,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL060,G36460,C,1,757880,576000,"EXXON MOBIL CORPORATION",100,757880,9611,RELINQ,10,R23,18.75,5760
251,8/15/2018,LL061,G36461,C,1,757880,576000,"EXXON MOBIL CORPORATION",100,757880,9634,RELINQ,10,R23,18.75,5760
251,8/15/2018,LL063,G36462,C,1,757880,576000,"EXXON MOBIL CORPORATION",100,757880,9634,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL104,G36463,C,1,1205880,576000,"EXXON MOBIL CORPORATION",100,1205880,9601,RELINQ,10,R23,18.75,5760
251,8/15/2018,LL107,G36464,C,1,757880,576000,"EXXON MOBIL CORPORATION",100,757880,9699,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL151,G36465,C,1,953880,576000,"EXXON MOBIL CORPORATION",100,953880,9765,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL194,G36466,C,1,757880,576000,"EXXON MOBIL CORPORATION",100,757880,9775,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL238,G36467,C,1,1105880,576000,"EXXON MOBIL CORPORATION",100,1105880,9867,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL239,G36468,C,1,757880,576000,"EXXON MOBIL CORPORATION",100,757880,9919,PRIMRY,10,R23,18.75,5760
251,8/15/2018,LL240,G36469,C,1,953880,576000,"EXXON MOBIL CORPORATION",100,953880,9867,PRIMRY,10,R23,18.75,5760
251,8/15/2018,KC786,G36470,C,1,610000,576000,"LLOG EXPLORATION OFFSHORE LLC",100,610000,7125,PRIMRY,10,R23,18.75,5760
251,8/15/2018,KC814,G36471,C,1,1455213,576000,"DEEP GULF ENERGY III LLC",100,1455213,6820,PRIMRY,10,R23,18.75,5760
251,8/15/2018,GB871,G36423,C,1,750198,576000,"TOTAL E&P USA INC",100,750198,5052,PRIMRY,7,R22,18.75,5760
251,8/15/2018,GB872,G36424,C,1,3250112,576000,"TOTAL E&P USA INC",100,3250112,5062,PRIMRY,7,R22,18.75,5760
251,8/15/2018,GB956,G36425,C,1,1352908,1300000,"CHEVRON USA INC",100,1352908,6255,PRIMRY,10,R23,18.75,5760
251,8/15/2018,GB957,G36426,C,1,3333116,1600000,"CHEVRON USA INC",100,3333116,6305,UNIT,10,R23,18.75,5760
251,8/15/2018,GC067,G36427,C,1,587427,576000,"TALOS ENERGY OFFSHORE LLC",100,587427,1476,PRIMRY,5,R21,18.75,5760
251,8/15/2018,GC111,G36428,C,1,587427,576000,"TALOS ENERGY OFFSHORE LLC",100,587427,1850,PRIMRY,5,R21,18.75,5760
251,8/15/2018,GC124,G36429,C,1,610527,4300000,"BP EXPLORATION & PRODUCTION INC",100,610527,2766,REJECT,7,R22,18.75,5760
251,8/15/2018,GC235,G36430,C,1,1267427,3300000,"TALOS ENERGY OFFSHORE LLC",100,1267427,2910,REJECT,7,R22,18.75,5760
251,8/15/2018,GC365,G36431,C,1,853014,576000,"BP EXPLORATION & PRODUCTION INC",100,853014,3094,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC938,G36569,C,1,651988,2000000,"SHELL OFFSHORE INC.",100,651988,4415,REJECT,7,R22,18.75,5760
252,3/20/2019,MC981,G36570,C,1,651988,1100000,"SHELL OFFSHORE INC.",100,651988,4333,REJECT,7,R22,18.75,5760
252,3/20/2019,MC982,G36571,C,1,651988,576000,"SHELL OFFSHORE INC.",100,651988,4428,PRIMRY,7,R22,18.75,5760
252,3/20/2019,DC221,G36572,C,1,800213,576000,"DEEP GULF ENERGY III LLC",100,800213,7377,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC265,G36573,C,1,800213,576000,"DEEP GULF ENERGY III LLC",100,800213,7620,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC266,G36574,C,1,1400213,576000,"DEEP GULF ENERGY III LLC",100,1400213,7544,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC310,G36575,C,1,1400213,576000,"DEEP GULF ENERGY III LLC",100,1400213,7708,PRIMRY,10,R23,18.75,5760
252,3/20/2019,MC040,G36534,C,1,1067505,6300000,"ANADARKO US OFFSHORE LLC",100,1067505,5203,REJECT,7,R22,18.75,5760
252,3/20/2019,MC073,G36535,C,1,582450,576000,"TALOS ENERGY OFFSHORE LLC",100,582450,2651,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC107,G36536,C,1,110207,96100,"ENVEN ENERGY VENTURES LLC",100,110207,870,PRIMRY,5,RS21,18.75,3843.66
252,3/20/2019,MC119,G36537,C,1,1841626,576000,"CHEVRON USA INC",100,1841626,3592,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC163,G36538,C,1,1231224,576000,"FIELDWOOD ENERGY LLC",20,246244.8,4337,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC163,G36538,C,1,1231224,576000,"CHEVRON USA INC",80,984979.2,4337,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC167,G36539,C,1,800524,576000,"BP EXPLORATION & PRODUCTION INC",100,800524,4314,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC206,G36540,C,1,615829,576000,"FIELDWOOD ENERGY LLC",20,123165.8,4717,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC206,G36540,C,1,615829,576000,"CHEVRON USA INC",80,492663.2,4717,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC244,G36541,C,1,625000,576000,"W & T OFFSHORE INC",100,625000,3822,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC344,G36542,C,1,4067505,576000,"ANADARKO US OFFSHORE LLC",100,4067505,6603,PRIMRY,10,R23,18.75,5760
252,3/20/2019,MC346,G36543,C,1,827321,576000,"BP EXPLORATION & PRODUCTION INC",50,413660.5,7030,PRIMRY,10,R23,18.75,5760
252,3/20/2019,MC346,G36543,C,1,827321,576000,"LLOG EXPLORATION OFFSHORE LLC",50,413660.5,7030,PRIMRY,10,R23,18.75,5760
252,3/20/2019,MC380,G36544,C,1,583333,576000,"FIELDWOOD ENERGY LLC",100,583333,5163,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC424,G36545,C,1,583333,576000,"FIELDWOOD ENERGY LLC",100,583333,5337,PRIMRY,10,R23,18.75,5760
252,3/20/2019,MC469,G36546,C,1,800524,576000,"BP EXPLORATION & PRODUCTION INC",100,800524,5619,PRIMRY,10,R23,18.75,5760
252,3/20/2019,MC480,G36547,C,1,1001988,576000,"SHELL OFFSHORE INC.",100,1001988,7472,PRIMRY,10,R23,18.75,5760
252,3/20/2019,MC554,G36548,C,1,993929,576000,"TALOS RESOURCES LLC",30,298178.7,4763,PRIMRY,7,R22,18.75,5760
252,3/20/2019,MC554,G36548,C,1,993929,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",70,695750.3,4763,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC195,G36636,C,1,600524,576000,"BP EXPLORATION & PRODUCTION INC",100,600524,2536,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC235,G36637,C,1,801988,2600000,"SHELL OFFSHORE INC.",100,801988,2910,REJECT,7,R22,18.75,5760
252,3/20/2019,GC239,G36638,C,1,880524,576000,"BP EXPLORATION & PRODUCTION INC",100,880524,2542,PRIMRY,5,R21,18.75,5760
252,3/20/2019,DC313,G36576,C,1,810524,576000,"BP EXPLORATION & PRODUCTION INC",100,810524,7853,RELINQ,10,R23,18.75,5760
252,3/20/2019,DC617,G36577,C,1,1500213,576000,"DEEP GULF ENERGY III LLC",100,1500213,7918,RELINQ,10,R23,18.75,5760
252,3/20/2019,DC669,G36578,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8571,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC713,G36579,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8568,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC714,G36580,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8692,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC715,G36581,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8879,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC752,G36582,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8460,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC753,G36583,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8460,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC758,G36584,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8633,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC759,G36585,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8879,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC760,G36586,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8725,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC797,G36587,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8519,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC798,G36588,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8578,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC804,G36589,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8912,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC805,G36590,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8830,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC842,G36591,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8670,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC843,G36592,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8788,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC849,G36593,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,9086,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC887,G36594,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,8850,PRIMRY,10,R23,18.75,5760
252,3/20/2019,DC888,G36595,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8807,PRIMRY,10,R23,18.75,5760
